sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,0,2000,2000,03/20/2023,2022
Communic/Electronics,B,4409,24000,28409,03/20/2023,2022
Construction,C,15000,11000,26000,03/20/2023,2022
Defense,D,700,0,700,03/20/2023,2022
Energy/Nat Resource,E,17800,7000,24800,03/20/2023,2022
Finance/Insur/RealEst,F,102650,443400,546050,03/20/2023,2022
Health,H,30360,4000,34360,03/20/2023,2022
Lawyers & Lobbyists,K,58585,15700,74285,03/20/2023,2022
Transportation,M,3500,8500,12000,03/20/2023,2022
Misc Business,N,27610,38500,66110,03/20/2023,2022
Labor,P,0,95000,95000,03/20/2023,2022
Ideology/Single-Issue,Q,18340,26787,45127,03/20/2023,2022
Other,W,34795,1000,35795,03/20/2023,2022
