sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,90063,84320,174383,03/20/2023,2022
Communic/Electronics,B,98110,62500,160610,03/20/2023,2022
Construction,C,90116,66000,156116,03/20/2023,2022
Defense,D,0,24000,24000,03/20/2023,2022
Energy/Nat Resource,E,218450,241000,459450,03/20/2023,2022
Finance/Insur/RealEst,F,342340,112700,455040,03/20/2023,2022
Health,H,138890,299203,438093,03/20/2023,2022
Lawyers & Lobbyists,K,247040,12000,259040,03/20/2023,2022
Transportation,M,90187,117500,207687,03/20/2023,2022
Misc Business,N,205777,95750,301527,03/20/2023,2022
Labor,P,0,25500,25500,03/20/2023,2022
Ideology/Single-Issue,Q,194843,250400,445243,03/20/2023,2022
Other,W,264909,0,264909,03/20/2023,2022
