sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,19800,1000,20800,03/20/2023,2022
Communic/Electronics,B,24485,13500,37985,03/20/2023,2022
Construction,C,15548,6500,22048,03/20/2023,2022
Defense,D,375,0,375,03/20/2023,2022
Energy/Nat Resource,E,22103,0,22103,03/20/2023,2022
Finance/Insur/RealEst,F,73288,11000,84288,03/20/2023,2022
Health,H,22275,9000,31275,03/20/2023,2022
Lawyers & Lobbyists,K,17640,5500,23140,03/20/2023,2022
Transportation,M,14824,41000,55824,03/20/2023,2022
Misc Business,N,34263,5000,39263,03/20/2023,2022
Ideology/Single-Issue,Q,109093,48901,157994,03/20/2023,2022
Other,W,176275,0,176275,03/20/2023,2022
