sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,220288,86500,306788,03/20/2023,2022
Communic/Electronics,B,114007,37500,151507,03/20/2023,2022
Construction,C,304222,43000,347222,03/20/2023,2022
Defense,D,15746,0,15746,03/20/2023,2022
Energy/Nat Resource,E,228769,77000,305769,03/20/2023,2022
Finance/Insur/RealEst,F,1636220,321500,1957720,03/20/2023,2022
Health,H,318006,81500,399506,03/20/2023,2022
Lawyers & Lobbyists,K,453920,20236,474156,03/20/2023,2022
Transportation,M,253707,78500,332207,03/20/2023,2022
Misc Business,N,588254,149467,737721,03/20/2023,2022
Labor,P,3,5000,5003,03/20/2023,2022
Ideology/Single-Issue,Q,1274378,643390,1917768,03/20/2023,2022
Other,W,2328612,2000,2330612,03/20/2023,2022
