sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,16950,61115,78065,03/20/2023,2022
Communic/Electronics,B,15800,10000,25800,03/20/2023,2022
Construction,C,10150,7500,17650,03/20/2023,2022
Defense,D,0,16500,16500,03/20/2023,2022
Energy/Nat Resource,E,24000,15000,39000,03/20/2023,2022
Finance/Insur/RealEst,F,72600,192000,264600,03/20/2023,2022
Health,H,31150,56500,87650,03/20/2023,2022
Lawyers & Lobbyists,K,39500,12500,52000,03/20/2023,2022
Transportation,M,7650,50500,58150,03/20/2023,2022
Misc Business,N,23450,36448,59898,03/20/2023,2022
Labor,P,0,24000,24000,03/20/2023,2022
Ideology/Single-Issue,Q,14950,72484,87434,03/20/2023,2022
Other,W,44100,5000,49100,03/20/2023,2022
