sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,142145,9000,151145,03/20/2023,2022
Communic/Electronics,B,41229,1000,42229,03/20/2023,2022
Construction,C,61929,0,61929,03/20/2023,2022
Defense,D,2955,0,2955,03/20/2023,2022
Energy/Nat Resource,E,101194,37900,139094,03/20/2023,2022
Finance/Insur/RealEst,F,349715,0,349715,03/20/2023,2022
Health,H,84259,0,84259,03/20/2023,2022
Lawyers & Lobbyists,K,43853,3000,46853,03/20/2023,2022
Transportation,M,31688,0,31688,03/20/2023,2022
Misc Business,N,122920,8500,131420,03/20/2023,2022
Labor,P,1200,0,1200,03/20/2023,2022
Ideology/Single-Issue,Q,538475,214650,753125,03/20/2023,2022
Other,W,925125,0,925125,03/20/2023,2022
