sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,93291,6000,99291,03/20/2023,2022
Communic/Electronics,B,509600,0,509600,03/20/2023,2022
Construction,C,138397,1000,139397,03/20/2023,2022
Defense,D,58351,0,58351,03/20/2023,2022
Energy/Nat Resource,E,287896,1000,288896,03/20/2023,2022
Finance/Insur/RealEst,F,1227111,347,1227458,03/20/2023,2022
Health,H,383553,0,383553,03/20/2023,2022
Lawyers & Lobbyists,K,1085863,-250,1085613,03/20/2023,2022
Transportation,M,156098,2500,158598,03/20/2023,2022
Misc Business,N,544044,0,544044,03/20/2023,2022
Labor,P,2828,5000,7828,03/20/2023,2022
Ideology/Single-Issue,Q,755906,27469,783375,03/20/2023,2022
Other,W,1955552,0,1955552,03/20/2023,2022
