sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,17900,5500,23400,03/20/2023,2022
Communic/Electronics,B,135079,2500,137579,03/20/2023,2022
Construction,C,24806,2500,27306,03/20/2023,2022
Defense,D,3160,2500,5660,03/20/2023,2022
Energy/Nat Resource,E,23150,1000,24150,03/20/2023,2022
Finance/Insur/RealEst,F,190606,28800,219406,03/20/2023,2022
Health,H,95110,35500,130610,03/20/2023,2022
Lawyers & Lobbyists,K,208230,10000,218230,03/20/2023,2022
Transportation,M,2250,5000,7250,03/20/2023,2022
Misc Business,N,76244,5000,81244,03/20/2023,2022
Labor,P,1325,135500,136825,03/20/2023,2022
Ideology/Single-Issue,Q,196036,391899,587935,03/20/2023,2022
Other,W,543187,0,543187,03/20/2023,2022
