sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,9650,17800,27450,03/20/2023,2022
Communic/Electronics,B,139890,9500,149390,03/20/2023,2022
Construction,C,17150,0,17150,03/20/2023,2022
Defense,D,750,0,750,03/20/2023,2022
Energy/Nat Resource,E,21115,7000,28115,03/20/2023,2022
Finance/Insur/RealEst,F,198273,27000,225273,03/20/2023,2022
Health,H,89886,28000,117886,03/20/2023,2022
Lawyers & Lobbyists,K,180301,18500,198801,03/20/2023,2022
Transportation,M,8523,3500,12023,03/20/2023,2022
Misc Business,N,52747,2000,54747,03/20/2023,2022
Labor,P,0,122500,122500,03/20/2023,2022
Ideology/Single-Issue,Q,89299,236947,326246,03/20/2023,2022
Other,W,451068,0,451068,03/20/2023,2022
