sector_name,sectorid,indivs,pacs,total,last_updated,cycle
Agribusiness,A,6925,10000,16925,03/20/2023,2022
Communic/Electronics,B,21645,45700,67345,03/20/2023,2022
Construction,C,3425,16000,19425,03/20/2023,2022
Defense,D,500,5000,5500,03/20/2023,2022
Energy/Nat Resource,E,1705,8000,9705,03/20/2023,2022
Finance/Insur/RealEst,F,61810,98500,160310,03/20/2023,2022
Health,H,27797,46500,74297,03/20/2023,2022
Lawyers & Lobbyists,K,247505,27096,274601,03/20/2023,2022
Transportation,M,4380,31500,35880,03/20/2023,2022
Misc Business,N,26955,24000,50955,03/20/2023,2022
Labor,P,292,244000,244292,03/20/2023,2022
Ideology/Single-Issue,Q,20100,103816,123916,03/20/2023,2022
Other,W,163959,0,163959,03/20/2023,2022
