org_name,total,pacs,indivs,cycle,source,cid
Votesane PAC,472375,0,472375,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030612&cycle=2022,N00030612
Pro-Israel America PAC,109800,5000,104800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030612&cycle=2022,N00030612
Republican Jewish Coalition,77736,5000,72736,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030612&cycle=2022,N00030612
The Villages,63905,0,63905,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030612&cycle=2022,N00030612
National Republican Senatorial Cmte,51200,51200,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030612&cycle=2022,N00030612
GEO Group,43800,-5000,48800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030612&cycle=2022,N00030612
Leon Medical Centers,42800,0,42800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030612&cycle=2022,N00030612
Susan B Anthony List,39116,0,39116,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030612&cycle=2022,N00030612
DCI Group,35900,0,35900,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030612&cycle=2022,N00030612
"Akin, Gump et al",34625,6000,28625,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030612&cycle=2022,N00030612
