org_name,total,pacs,indivs,cycle,source,cid
National Republican Senatorial Cmte,51200,51200,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00048832&cycle=2022,N00048832
Republican Jewish Coalition,36088,5000,31088,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00048832&cycle=2022,N00048832
American Financial Group,29000,0,29000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00048832&cycle=2022,N00048832
NorPAC,25500,0,25500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00048832&cycle=2022,N00048832
Chemed Corp,22400,0,22400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00048832&cycle=2022,N00048832
Energy Transfer Partners,20922,5000,15922,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00048832&cycle=2022,N00048832
Netherland Rubber,20800,0,20800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00048832&cycle=2022,N00048832
Blackstone Group,20305,0,20305,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00048832&cycle=2022,N00048832
Kaivac Inc,20145,0,20145,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00048832&cycle=2022,N00048832
Kirkland & Ellis,18950,0,18950,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00048832&cycle=2022,N00048832
