org_name,total,pacs,indivs,cycle,source,cid
DaVita Inc,15800,10000,5800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00007727&cycle=2022,N00007727
JStreetPAC,13560,1000,12560,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00007727&cycle=2022,N00007727
Nike Inc,12500,10000,2500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00007727&cycle=2022,N00007727
Pisces Inc,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00007727&cycle=2022,N00007727
American Trucking Assns,11000,10000,1000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00007727&cycle=2022,N00007727
Amalgamated Transit Union,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00007727&cycle=2022,N00007727
American Academy of Neurology,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00007727&cycle=2022,N00007727
American Assn for Justice,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00007727&cycle=2022,N00007727
American Council of Engineering Cos,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00007727&cycle=2022,N00007727
American Federation of State/Cnty/Munic Employees,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00007727&cycle=2022,N00007727
