org_name,total,pacs,indivs,cycle,source,cid
Justice Democrats,15047,14997,50,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00039373&cycle=2020,N00039373
Service Employees International Union,10212,5000,5212,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00039373&cycle=2020,N00039373
Washington University in St Louis,9236,0,9236,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00039373&cycle=2020,N00039373
Sunrise PAC,8299,8299,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00039373&cycle=2020,N00039373
Progressive Turnout Project,6919,6665,254,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00039373&cycle=2020,N00039373
Patagonia Inc,5750,0,5750,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00039373&cycle=2020,N00039373
Bluestem Asset Management,5600,0,5600,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00039373&cycle=2020,N00039373
314 Action Fund,5000,5000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00039373&cycle=2020,N00039373
Congressional Progressive Caucus PAC,5000,5000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00039373&cycle=2020,N00039373
Courage to Change,5000,5000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00039373&cycle=2020,N00039373
