org_name,total,pacs,indivs,cycle,source,cid
Valero Energy,30400,15000,15400,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044592&cycle=2020,N00044592
Nustar Energy,28400,10000,18400,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044592&cycle=2020,N00044592
Enterprise Products Partners,23758,4000,19758,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044592&cycle=2020,N00044592
Parman Capital Group,22400,0,22400,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044592&cycle=2020,N00044592
MUY! Companies,19600,0,19600,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044592&cycle=2020,N00044592
Pape Dawson Engineers,19010,0,19010,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044592&cycle=2020,N00044592
Having Unwavering Resolve & Determination,17500,17500,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044592&cycle=2020,N00044592
Crow Holdings,16800,0,16800,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044592&cycle=2020,N00044592
South Texas Renal Care Group,16800,0,16800,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044592&cycle=2020,N00044592
Majority Cmte PAC,15000,15000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044592&cycle=2020,N00044592
