org_name,total,pacs,indivs,cycle,source,cid
Blackstone Group,20300,0,20300,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037185&cycle=2022,N00037185
American Israel Public Affairs Cmte,19800,7900,11900,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037185&cycle=2022,N00037185
AM General Corp,19050,10000,9050,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037185&cycle=2022,N00037185
Deister Machine Co,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037185&cycle=2022,N00037185
Glenbrook Dodge Chrysler Jeep,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037185&cycle=2022,N00037185
Uline Inc,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037185&cycle=2022,N00037185
CGCN Group,11500,5500,6000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037185&cycle=2022,N00037185
Boeing Co,11000,9000,2000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037185&cycle=2022,N00037185
Kirkland & Ellis,10500,0,10500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037185&cycle=2022,N00037185
American Bankers Assn,10250,10000,250,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037185&cycle=2022,N00037185
