org_name,total,pacs,indivs,cycle,source,cid
Herzog Contracting,31200,0,31200,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00013323&cycle=2020,N00013323
Union Pacific Corp,24500,7500,17000,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00013323&cycle=2020,N00013323
Hallmark Cards,22200,6000,16200,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00013323&cycle=2020,N00013323
Kansas City Southern,14750,12500,2250,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00013323&cycle=2020,N00013323
Invenergy LLC,13200,2000,11200,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00013323&cycle=2020,N00013323
FedEx Corp,12800,10000,2800,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00013323&cycle=2020,N00013323
Cubic Corp,12500,12500,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00013323&cycle=2020,N00013323
National Business Aviation Assn,12500,12500,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00013323&cycle=2020,N00013323
Raytheon Technologies,12000,12000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00013323&cycle=2020,N00013323
Clearpath Foundation,11200,0,11200,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00013323&cycle=2020,N00013323
