org_name,total,pacs,indivs,cycle,source,cid
Council for a Livable World,14404,0,14404,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00043581&cycle=2022,N00043581
Famvans,13300,0,13300,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00043581&cycle=2022,N00043581
El Rancho,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00043581&cycle=2022,N00043581
Mexico Foods,10325,0,10325,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00043581&cycle=2022,N00043581
American Crystal Sugar,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00043581&cycle=2022,N00043581
American Federation of State/Cnty/Munic Employees,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00043581&cycle=2022,N00043581
American Federation of Teachers,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00043581&cycle=2022,N00043581
Medicare for All PAC,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00043581&cycle=2022,N00043581
Moveon.org,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00043581&cycle=2022,N00043581
National Education Assn,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00043581&cycle=2022,N00043581
