org_name,total,pacs,indivs,cycle,source,cid
McKee Foods,18725,0,18725,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030815&cycle=2020,N00030815
Wright Brothers Construction,17200,0,17200,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030815&cycle=2020,N00030815
FedEx Corp,15600,10000,5600,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030815&cycle=2020,N00030815
Bechtel Group,13700,2500,11200,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030815&cycle=2020,N00030815
Protection Strategies,12700,0,12700,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030815&cycle=2020,N00030815
M&M Industries,11200,0,11200,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030815&cycle=2020,N00030815
Lockheed Martin,11000,10000,1000,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030815&cycle=2020,N00030815
Analysis & Measurement Services,10800,0,10800,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030815&cycle=2020,N00030815
Deroyal Industries,10800,0,10800,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030815&cycle=2020,N00030815
McKee Baking Co,10600,0,10600,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030815&cycle=2020,N00030815
