org_name,total,pacs,indivs,cycle,source,cid
Deloitte LLP,15250,15000,250,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029070&cycle=2020,N00029070
JPMorgan Chase & Co,12800,10000,2800,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029070&cycle=2020,N00029070
PriceWaterhouseCoopers,12800,10000,2800,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029070&cycle=2020,N00029070
Kolmar Americas,12700,0,12700,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029070&cycle=2020,N00029070
USAA,12500,12500,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029070&cycle=2020,N00029070
KPMG LLP,12200,10000,2200,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029070&cycle=2020,N00029070
Lyft Inc,11200,0,11200,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029070&cycle=2020,N00029070
Ernst & Young,11000,10000,1000,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029070&cycle=2020,N00029070
Wells Fargo,10500,10500,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029070&cycle=2020,N00029070
Depository Trust & Clearing Corp,10456,10000,456,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029070&cycle=2020,N00029070
