org_name,total,pacs,indivs,cycle,source,cid
JStreetPAC,26983,1500,25483,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00008046&cycle=2022,N00008046
University of California/San Francisco,15840,0,15840,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00008046&cycle=2022,N00008046
Blue Cross/Blue Shield of California,15000,15000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00008046&cycle=2022,N00008046
GiveGreen United Action,14900,0,14900,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00008046&cycle=2022,N00008046
Ariel Investments,14500,0,14500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00008046&cycle=2022,N00008046
National Air Traffic Controllers Assn,13500,13500,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00008046&cycle=2022,N00008046
California Waste Solutions,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00008046&cycle=2022,N00008046
Kapor Enterprises,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00008046&cycle=2022,N00008046
Marcus & Millichap,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00008046&cycle=2022,N00008046
Willie L Brown Jr Inc,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00008046&cycle=2022,N00008046
