org_name,total,pacs,indivs,cycle,source,cid
Pollard Lumber,17800,0,17800,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033720&cycle=2020,N00033720
Khg Fitebac Technology,11200,0,11200,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033720&cycle=2020,N00033720
Asset Advisors,11000,0,11000,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033720&cycle=2020,N00033720
Home Depot,10250,10000,250,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033720&cycle=2020,N00033720
AFLAC Inc,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033720&cycle=2020,N00033720
American Crystal Sugar,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033720&cycle=2020,N00033720
Majority Cmte PAC,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033720&cycle=2020,N00033720
National Auto Dealers Assn,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033720&cycle=2020,N00033720
Raytheon Technologies,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033720&cycle=2020,N00033720
Truist Financial,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033720&cycle=2020,N00033720
