org_name,total,pacs,indivs,cycle,source,cid
American Crystal Sugar,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041954&cycle=2020,N00041954
Majority Cmte PAC,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041954&cycle=2020,N00041954
With Honor PAC,7500,7500,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041954&cycle=2020,N00041954
Gaylor Electric,7066,0,7066,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041954&cycle=2020,N00041954
Barnes & Thornburg,7050,1000,6050,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041954&cycle=2020,N00041954
Cook Group,7050,1000,6050,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041954&cycle=2020,N00041954
Associated Builders & Contractors,6000,5000,1000,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041954&cycle=2020,N00041954
AT&T Inc,6000,6000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041954&cycle=2020,N00041954
Indiana ACRE,6000,6000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041954&cycle=2020,N00041954
National Assn of Realtors,6000,6000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041954&cycle=2020,N00041954
