org_name,total,pacs,indivs,cycle,source,cid
Eli Lilly & Co,13975,10000,3975,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029513&cycle=2022,N00029513
"Faegre, Drinker et al",11250,5000,6250,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029513&cycle=2022,N00029513
"Bose, McKinney & Evans",10800,0,10800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029513&cycle=2022,N00029513
Air Line Pilots Assn,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029513&cycle=2022,N00029513
Allison Transmission,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029513&cycle=2022,N00029513
American Crystal Sugar,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029513&cycle=2022,N00029513
American Federation of State/Cnty/Munic Employees,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029513&cycle=2022,N00029513
Boeing Co,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029513&cycle=2022,N00029513
Home Depot,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029513&cycle=2022,N00029513
Laborers Union/Midwest Region,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029513&cycle=2022,N00029513
