org_name,total,pacs,indivs,cycle,source,cid
EMILY's List,341618,20000,321618,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042353&cycle=2022,N00042353
Democracy Engine,219519,0,219519,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042353&cycle=2022,N00042353
University of Minnesota,216618,0,216618,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042353&cycle=2022,N00042353
State of Minnesota,84951,0,84951,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042353&cycle=2022,N00042353
Signature Bank,67675,0,67675,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042353&cycle=2022,N00042353
Lockridge Grindal Nauen PLLP,67618,13178,54440,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042353&cycle=2022,N00042353
Medtronic Inc,62019,20000,42019,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042353&cycle=2022,N00042353
General Mills,61765,20000,41765,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042353&cycle=2022,N00042353
Mayo Clinic,61411,0,61411,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042353&cycle=2022,N00042353
Dorsey & Whitney,58375,11000,47375,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042353&cycle=2022,N00042353
