org_name,total,pacs,indivs,cycle,source,cid
Nike Inc,25400,10000,15400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033474&cycle=2022,N00033474
Democracy Engine,15500,0,15500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033474&cycle=2022,N00033474
International Brotherhood of Electrical Workers,12500,12500,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033474&cycle=2022,N00033474
Intel Corp,10950,10000,950,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033474&cycle=2022,N00033474
American Crystal Sugar,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033474&cycle=2022,N00033474
American Federation of State/Cnty/Munic Employees,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033474&cycle=2022,N00033474
American Federation of Teachers,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033474&cycle=2022,N00033474
Carpenters & Joiners Union,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033474&cycle=2022,N00033474
Credit Union National Assn,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033474&cycle=2022,N00033474
Home Depot,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033474&cycle=2022,N00033474
