org_name,total,pacs,indivs,cycle,source,cid
Environmental Troubleshooters,17000,0,17000,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041511&cycle=2020,N00041511
API Group,14700,0,14700,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041511&cycle=2020,N00041511
Starkey Hearing Technologies,14000,0,14000,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041511&cycle=2020,N00041511
ALLETE Inc,13700,2500,11200,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041511&cycle=2020,N00041511
Polaris Industries,13570,7500,6070,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041511&cycle=2020,N00041511
Arvig Enterprises,13200,0,13200,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041511&cycle=2020,N00041511
Painters & Allied Trades Union,12500,12500,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041511&cycle=2020,N00041511
Anderson Trucking Service,11200,0,11200,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041511&cycle=2020,N00041511
Blackstone Group,11200,0,11200,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041511&cycle=2020,N00041511
Capstan Corp,11200,0,11200,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041511&cycle=2020,N00041511
