org_name,total,pacs,indivs,cycle,source,cid
Lockheed Martin,74480,10000,64480,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000615&cycle=2022,N00000615
American Israel Public Affairs Cmte,40100,7900,32200,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000615&cycle=2022,N00000615
Yale University,27735,0,27735,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000615&cycle=2022,N00000615
Alzheimer's Assn,15800,10000,5800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000615&cycle=2022,N00000615
USA Farm Worker PAC,13000,13000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000615&cycle=2022,N00000615
National Rural Electric Cooperative Assn,12500,12500,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000615&cycle=2022,N00000615
Kolmar Americas,11800,0,11800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000615&cycle=2022,N00000615
Hamsterhead Inc,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000615&cycle=2022,N00000615
Cavarocchi Ruscio Dennis Assoc,11500,0,11500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000615&cycle=2022,N00000615
JStreetPAC,10300,3500,6800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000615&cycle=2022,N00000615
