org_name,total,pacs,indivs,cycle,source,cid
Senate Conservatives Fund,295841,10000,285841,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033054&cycle=2022,N00033054
Club for Growth,109971,0,109971,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033054&cycle=2022,N00033054
Charter Communications,84422,20000,64422,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033054&cycle=2022,N00033054
Blackstone Group,82968,0,82968,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033054&cycle=2022,N00033054
Susan B Anthony List,65125,7900,57225,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033054&cycle=2022,N00033054
Langlas & Assoc,65102,0,65102,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033054&cycle=2022,N00033054
Republican Jewish Coalition,60358,9209,51149,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033054&cycle=2022,N00033054
Procter & Gamble,53589,10000,43589,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033054&cycle=2022,N00033054
National Republican Senatorial Cmte,44600,44600,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033054&cycle=2022,N00033054
NorPAC,40770,0,40770,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033054&cycle=2022,N00033054
