org_name,total,pacs,indivs,cycle,source,cid
Club for Growth,114468,0,114468,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044520&cycle=2022,N00044520
Wilheit Packaging,21400,0,21400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044520&cycle=2022,N00044520
Pace-O-Matic Inc,20300,0,20300,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044520&cycle=2022,N00044520
Franklin Resources,17400,0,17400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044520&cycle=2022,N00044520
Credit Union National Assn,15000,15000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044520&cycle=2022,N00044520
Koch Industries,15000,15000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044520&cycle=2022,N00044520
Bluewater International,14500,0,14500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044520&cycle=2022,N00044520
Cox Enterprises,14500,0,14500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044520&cycle=2022,N00044520
Investments Ltd,14500,0,14500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044520&cycle=2022,N00044520
Xana Management,14500,0,14500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044520&cycle=2022,N00044520
