org_name,total,pacs,indivs,cycle,source,cid
House Freedom Fund,16850,10000,6850,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041335&cycle=2020,N00041335
Agri Beef,10000,0,10000,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041335&cycle=2020,N00041335
Freedom Fund,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041335&cycle=2020,N00041335
Majority Cmte PAC,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041335&cycle=2020,N00041335
JR Simplot Co,8500,8500,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041335&cycle=2020,N00041335
American Bankers Assn,7500,7500,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041335&cycle=2020,N00041335
American Crystal Sugar,7500,7500,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041335&cycle=2020,N00041335
Associated Builders & Contractors,7500,7500,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041335&cycle=2020,N00041335
Eye of the Tiger PAC,7500,7500,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041335&cycle=2020,N00041335
Koch Industries,7500,7500,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041335&cycle=2020,N00041335
