org_name,total,pacs,indivs,cycle,source,cid
Mountain Group Partners,59000,0,59000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035544&cycle=2022,N00035544
Club for Growth,49801,0,49801,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035544&cycle=2022,N00035544
Capital Group Companies,45200,10000,35200,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035544&cycle=2022,N00035544
DCI Group,44300,5000,39300,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035544&cycle=2022,N00035544
Google Inc,29375,10000,19375,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035544&cycle=2022,N00035544
NorPAC,29300,0,29300,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035544&cycle=2022,N00035544
"Paul, Weiss et al",26500,0,26500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035544&cycle=2022,N00035544
Capital Group,23400,0,23400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035544&cycle=2022,N00035544
Jane Street Capital,22800,0,22800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035544&cycle=2022,N00035544
Stephens Inc,21600,0,21600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00035544&cycle=2022,N00035544
