org_name,total,pacs,indivs,cycle,source,cid
League of Conservation Voters,518365,4946,513419,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027605&cycle=2022,N00027605
Goldman Sachs,144355,8500,135855,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027605&cycle=2022,N00027605
Simmons Hanly Conroy,76350,0,76350,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027605&cycle=2022,N00027605
Lockheed Martin,72881,13000,59881,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027605&cycle=2022,N00027605
"Paul, Weiss et al",70388,0,70388,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027605&cycle=2022,N00027605
State of Montana,68513,0,68513,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027605&cycle=2022,N00027605
University of Montana,62528,0,62528,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027605&cycle=2022,N00027605
"Bergman, Draper et al",58100,0,58100,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027605&cycle=2022,N00027605
Capital Group,56110,0,56110,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027605&cycle=2022,N00027605
"Williams, Hart et al",54800,0,54800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027605&cycle=2022,N00027605
