org_name,total,pacs,indivs,cycle,source,cid
American Israel Public Affairs Cmte,22900,10000,12900,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030957&cycle=2022,N00030957
House Freedom Fund,15800,10000,5800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030957&cycle=2022,N00030957
Majority Cmte PAC,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030957&cycle=2022,N00030957
American Development Corp,9100,0,9100,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030957&cycle=2022,N00030957
National Assn of Home Builders,7500,7500,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030957&cycle=2022,N00030957
National HealthCare Corp,6500,6500,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030957&cycle=2022,N00030957
National Assn of Realtors,6000,6000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030957&cycle=2022,N00030957
Uline Inc,5800,0,5800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030957&cycle=2022,N00030957
Walker Die Casting Inc,5800,0,5800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030957&cycle=2022,N00030957
Eye of the Tiger PAC,5000,5000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030957&cycle=2022,N00030957
