org_name,total,pacs,indivs,cycle,source,cid
JStreetPAC,88085,0,88085,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00034580&cycle=2020,N00034580
Northrop Grumman,41300,10000,31300,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00034580&cycle=2020,N00034580
Bath Iron Works,35650,0,35650,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00034580&cycle=2020,N00034580
Paloma Partners,32900,0,32900,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00034580&cycle=2020,N00034580
League of Conservation Voters,31853,9999,21854,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00034580&cycle=2020,N00034580
General Dynamics,31500,11000,20500,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00034580&cycle=2020,N00034580
"Bernstein, Shur et al",27025,0,27025,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00034580&cycle=2020,N00034580
Cooney & Conway,27000,0,27000,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00034580&cycle=2020,N00034580
Democracy Engine,23425,0,23425,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00034580&cycle=2020,N00034580
Unum Group,21286,5000,16286,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00034580&cycle=2020,N00034580
