org_name,total,pacs,indivs,cycle,source,cid
Columbia University,23679,0,23679,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029139&cycle=2020,N00029139
University of Chicago,20558,0,20558,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029139&cycle=2020,N00029139
Exelon Corp,18611,10000,8611,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029139&cycle=2020,N00029139
Argonne National Laboratory,17605,0,17605,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029139&cycle=2020,N00029139
Fermilab,17430,0,17430,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029139&cycle=2020,N00029139
Boston University,15720,0,15720,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029139&cycle=2020,N00029139
Stanford University,15420,0,15420,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029139&cycle=2020,N00029139
California Institute of Technology,14965,0,14965,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029139&cycle=2020,N00029139
Northwestern University,13046,0,13046,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029139&cycle=2020,N00029139
Mpa Healthcare Solutions,11200,0,11200,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00029139&cycle=2020,N00029139
