org_name,total,pacs,indivs,cycle,source,cid
US Sugar,15000,5000,10000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00046760&cycle=2022,N00046760
Oakley Transport,14122,0,14122,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00046760&cycle=2022,N00046760
Publix Super Markets,13800,8000,5800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00046760&cycle=2022,N00046760
Dimensional Fund Advisors,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00046760&cycle=2022,N00046760
Marcus Foundation,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00046760&cycle=2022,N00046760
Western National Group,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00046760&cycle=2022,N00046760
American Israel Public Affairs Cmte,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00046760&cycle=2022,N00046760
Council of Insurance Agents & Brokers,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00046760&cycle=2022,N00046760
Eye of the Tiger PAC,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00046760&cycle=2022,N00046760
Federal Aviation Admin Managers Assn,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00046760&cycle=2022,N00046760
