org_name,total,pacs,indivs,cycle,source,cid
House Freedom Fund,42100,10000,32100,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00039293&cycle=2022,N00039293
American Israel Public Affairs Cmte,24250,10000,14250,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00039293&cycle=2022,N00039293
Bill Luke Chrysler/Jeep/Dodge,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00039293&cycle=2022,N00039293
21st Century Healthcare,5800,0,5800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00039293&cycle=2022,N00039293
Charter One,5800,0,5800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00039293&cycle=2022,N00039293
Farnsworth Realty,5800,0,5800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00039293&cycle=2022,N00039293
Gray Assoc,5800,0,5800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00039293&cycle=2022,N00039293
Pascua Yaqui Tribe,5800,0,5800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00039293&cycle=2022,N00039293
Pollack Real Estate,5800,0,5800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00039293&cycle=2022,N00039293
Strongmind,5800,0,5800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00039293&cycle=2022,N00039293
