org_name,total,pacs,indivs,cycle,source,cid
House Freedom Fund,70479,15000,55479,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044027&cycle=2020,N00044027
East Carolina Anesthesiology,55836,0,55836,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044027&cycle=2020,N00044027
American Academy of Ophthalmology,21000,21000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044027&cycle=2020,N00044027
Ward & Smith,20600,4500,16100,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044027&cycle=2020,N00044027
American College of Radiology,20000,20000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044027&cycle=2020,N00044027
American Society of Anesthesiologists,20000,20000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044027&cycle=2020,N00044027
Majority Cmte PAC,20000,20000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044027&cycle=2020,N00044027
National Assn of Realtors,16000,16000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044027&cycle=2020,N00044027
Eye of the Tiger PAC,15000,15000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044027&cycle=2020,N00044027
National Auto Dealers Assn,15000,15000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044027&cycle=2020,N00044027
