org_name,total,pacs,indivs,cycle,source,cid
Akt Development,17400,0,17400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006863&cycle=2022,N00006863
American Israel Public Affairs Cmte,12400,7900,4500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006863&cycle=2022,N00006863
Armour Properties,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006863&cycle=2022,N00006863
Dimensional Fund Advisors,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006863&cycle=2022,N00006863
Marcus Foundation,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006863&cycle=2022,N00006863
Quest Technology,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006863&cycle=2022,N00006863
Standard Industries,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006863&cycle=2022,N00006863
Western National Group,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006863&cycle=2022,N00006863
Mansour Co,10700,0,10700,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006863&cycle=2022,N00006863
Credit Union National Assn,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00006863&cycle=2022,N00006863
