org_name,total,pacs,indivs,cycle,source,cid
Carnival Corp,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030650&cycle=2022,N00030650
American Israel Public Affairs Cmte,10500,10000,500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030650&cycle=2022,N00030650
American Federation of State/Cnty/Munic Employees,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030650&cycle=2022,N00030650
American Federation of Teachers,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030650&cycle=2022,N00030650
AT&T Inc,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030650&cycle=2022,N00030650
Machinists/Aerospace Workers Union,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030650&cycle=2022,N00030650
Service Employees International Union,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030650&cycle=2022,N00030650
Communications Workers of America,9000,9000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030650&cycle=2022,N00030650
Cruise Lines International Assn,9000,8500,500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030650&cycle=2022,N00030650
FedEx Corp,8000,8000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030650&cycle=2022,N00030650
