org_name,total,pacs,indivs,cycle,source,cid
Garfield Health Center,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030600&cycle=2022,N00030600
Royal Business Bank,10200,0,10200,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030600&cycle=2022,N00030600
American Crystal Sugar,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030600&cycle=2022,N00030600
American Federation of State/Cnty/Munic Employees,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030600&cycle=2022,N00030600
American Federation of Teachers,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030600&cycle=2022,N00030600
AT&T Inc,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030600&cycle=2022,N00030600
Carpenters & Joiners Union,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030600&cycle=2022,N00030600
Honeywell International,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030600&cycle=2022,N00030600
International Brotherhood of Electrical Workers,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030600&cycle=2022,N00030600
Machinists/Aerospace Workers Union,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00030600&cycle=2022,N00030600
