org_name,total,pacs,indivs,cycle,source,cid
United Auto Workers,15000,15000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00003225&cycle=2020,N00003225
FedEx Corp,12500,10000,2500,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00003225&cycle=2020,N00003225
Franklin L Haney Co,11200,0,11200,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00003225&cycle=2020,N00003225
American Crystal Sugar,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00003225&cycle=2020,N00003225
American Federation of State/Cnty/Munic Employees,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00003225&cycle=2020,N00003225
International Brotherhood of Electrical Workers,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00003225&cycle=2020,N00003225
Machinists/Aerospace Workers Union,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00003225&cycle=2020,N00003225
Enterprise Holdings,9000,9000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00003225&cycle=2020,N00003225
National Assn of Realtors,8000,8000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00003225&cycle=2020,N00003225
American Assn for Justice,7500,7500,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00003225&cycle=2020,N00003225
