org_name,total,pacs,indivs,cycle,source,cid
Hunt Companies,15400,0,15400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041702&cycle=2022,N00041702
L3Harris Technologies,13000,12500,500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041702&cycle=2022,N00041702
Adelanto Healthcare Ventures,12100,0,12100,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041702&cycle=2022,N00041702
Transtelco,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041702&cycle=2022,N00041702
Weststar Bank,11200,0,11200,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041702&cycle=2022,N00041702
Tropicana Homes,10700,0,10700,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041702&cycle=2022,N00041702
Raytheon Technologies,10250,10000,250,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041702&cycle=2022,N00041702
American Assn for Justice,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041702&cycle=2022,N00041702
Brotherhood of Locomotive Engineers & Trainmen,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041702&cycle=2022,N00041702
Home Depot,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00041702&cycle=2022,N00041702
