org_name,total,pacs,indivs,cycle,source,cid
JStreetPAC,172267,8910,163357,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033177&cycle=2020,N00033177
Covington & Burling,128700,0,128700,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033177&cycle=2020,N00033177
Huntington Ingalls Industries,67273,8000,59273,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033177&cycle=2020,N00033177
League of Conservation Voters,65338,8033,57305,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033177&cycle=2020,N00033177
Golden Gate Capital,59000,0,59000,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033177&cycle=2020,N00033177
Holland & Knight,58799,13000,45799,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033177&cycle=2020,N00033177
Centene Corp,58700,10000,48700,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033177&cycle=2020,N00033177
Altria Group,57801,7500,50301,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033177&cycle=2020,N00033177
"Akin, Gump et al",56952,4500,52452,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033177&cycle=2020,N00033177
Northrop Grumman,56174,12500,43674,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033177&cycle=2020,N00033177
