org_name,total,pacs,indivs,cycle,source,cid
Slavic 401k,12800,0,12800,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00045228&cycle=2020,N00045228
OF Mossberg & Sons,11600,0,11600,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00045228&cycle=2020,N00045228
San Francisco Giants,11200,0,11200,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00045228&cycle=2020,N00045228
Vital Pharmaceuticals,10000,0,10000,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00045228&cycle=2020,N00045228
US Air Force,9618,0,9618,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00045228&cycle=2020,N00045228
PriceWaterhouseCoopers,9483,0,9483,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00045228&cycle=2020,N00045228
Development Services LLC,9400,0,9400,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00045228&cycle=2020,N00045228
Florida Transportation Builders Assn,9000,9000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00045228&cycle=2020,N00045228
Rw Caldwell,8900,0,8900,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00045228&cycle=2020,N00045228
Ashley Furniture,8400,0,8400,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00045228&cycle=2020,N00045228
