org_name,total,pacs,indivs,cycle,source,cid
McCarthy Strategic Solutions,12900,0,12900,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038260&cycle=2020,N00038260
Falconite Real Estate Holdings LLC,10598,0,10598,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038260&cycle=2020,N00038260
American Crystal Sugar,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038260&cycle=2020,N00038260
American Society of Interventional Pain Physicians,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038260&cycle=2020,N00038260
Bluegrass Cmte,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038260&cycle=2020,N00038260
Majority Cmte PAC,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038260&cycle=2020,N00038260
National Auto Dealers Assn,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038260&cycle=2020,N00038260
National Thoroughbred Racing Assn,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038260&cycle=2020,N00038260
Rain & Hail Insurance Society,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038260&cycle=2020,N00038260
National Chicken Council,9000,9000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038260&cycle=2020,N00038260
