org_name,total,pacs,indivs,cycle,source,cid
JStreetPAC,13500,5000,8500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033030&cycle=2022,N00033030
Walton Family Foundation,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033030&cycle=2022,N00033030
American Federation of State/Cnty/Munic Employees,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033030&cycle=2022,N00033030
American Sportfishing Assn,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033030&cycle=2022,N00033030
Biomarin Pharmaceutical,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033030&cycle=2022,N00033030
Clean PAC,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033030&cycle=2022,N00033030
Honeywell International,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033030&cycle=2022,N00033030
International Brotherhood of Electrical Workers,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033030&cycle=2022,N00033030
Machinists/Aerospace Workers Union,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033030&cycle=2022,N00033030
National Air Traffic Controllers Assn,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033030&cycle=2022,N00033030
