org_name,total,pacs,indivs,cycle,source,cid
Kirkland & Ellis,143200,0,143200,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033240&cycle=2020,N00033240
Northwestern University,33785,0,33785,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033240&cycle=2020,N00033240
Exelon Corp,22611,10000,12611,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033240&cycle=2020,N00033240
AAR Corp,22600,7500,15100,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033240&cycle=2020,N00033240
MS International,16800,0,16800,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033240&cycle=2020,N00033240
Dandamudis Inc,16200,0,16200,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033240&cycle=2020,N00033240
UCA Group,16200,0,16200,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033240&cycle=2020,N00033240
Cooney & Conway,15350,0,15350,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033240&cycle=2020,N00033240
"Quinn, Emanuel et al",14950,0,14950,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033240&cycle=2020,N00033240
HCA Inc,14710,0,14710,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033240&cycle=2020,N00033240
