org_name,total,pacs,indivs,cycle,source,cid
American Israel Public Affairs Cmte,101843,10000,91843,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037269&cycle=2022,N00037269
Priderock Capital Partners,12640,0,12640,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037269&cycle=2022,N00037269
Buckley Muething Capital Management,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037269&cycle=2022,N00037269
Lgl Recycling,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037269&cycle=2022,N00037269
Noble Properties (Florida),11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037269&cycle=2022,N00037269
Silgan Holdings,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037269&cycle=2022,N00037269
Sintavia,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037269&cycle=2022,N00037269
Trident Capital,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037269&cycle=2022,N00037269
American Bankers Assn,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037269&cycle=2022,N00037269
Carpenters & Joiners Union,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037269&cycle=2022,N00037269
