org_name,total,pacs,indivs,cycle,source,cid
Votesane PAC,105500,0,105500,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00001758&cycle=2020,N00001758
WilmerHale LLP,36150,0,36150,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00001758&cycle=2020,N00001758
Sukup Manufacturing,35900,0,35900,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00001758&cycle=2020,N00001758
DISH Network,33800,10000,23800,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00001758&cycle=2020,N00001758
Iowa Select Farms,32400,0,32400,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00001758&cycle=2020,N00001758
Blackstone Group,31000,0,31000,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00001758&cycle=2020,N00001758
alliantgroup,30350,0,30350,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00001758&cycle=2020,N00001758
Verizon Communications,29600,10000,19600,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00001758&cycle=2020,N00001758
Comcast Corp,29250,10000,19250,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00001758&cycle=2020,N00001758
King & Spalding,28650,5000,23650,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00001758&cycle=2020,N00001758
