org_name,total,pacs,indivs,cycle,source,cid
Ochsner Health System,39780,0,39780,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00026823&cycle=2022,N00026823
Blackstone Group,29355,0,29355,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00026823&cycle=2022,N00026823
Apollo Global Management,29300,0,29300,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00026823&cycle=2022,N00026823
Tellurian Inc,26325,0,26325,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00026823&cycle=2022,N00026823
Builders Supply Co,25850,0,25850,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00026823&cycle=2022,N00026823
Blessey Marine Service,24900,10000,14900,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00026823&cycle=2022,N00026823
Performance Contractors Inc,22675,0,22675,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00026823&cycle=2022,N00026823
B&G Food Enterprises,22110,0,22110,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00026823&cycle=2022,N00026823
Acadian Ambulance Service,22100,7500,14600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00026823&cycle=2022,N00026823
Stephens Inc,22000,3000,19000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00026823&cycle=2022,N00026823
