org_name,total,pacs,indivs,cycle,source,cid
Power Rogers LLP,83516,0,83516,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00004981&cycle=2022,N00004981
State of Illinois,68044,0,68044,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00004981&cycle=2022,N00004981
Simmons Hanly Conroy,60250,0,60250,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00004981&cycle=2022,N00004981
Kirkland & Ellis,55951,0,55951,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00004981&cycle=2022,N00004981
Votesane PAC,50600,0,50600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00004981&cycle=2022,N00004981
United Airlines,47377,8000,39377,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00004981&cycle=2022,N00004981
Jenner & Block,41276,0,41276,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00004981&cycle=2022,N00004981
Cooney & Conway,39083,0,39083,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00004981&cycle=2022,N00004981
GCM Grosvenor,35800,0,35800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00004981&cycle=2022,N00004981
Clifford Law Offices,33950,0,33950,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00004981&cycle=2022,N00004981
