org_name,total,pacs,indivs,cycle,source,cid
Ascend Clinical,92800,0,92800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00007335&cycle=2022,N00007335
Intuit Inc,32350,10000,22350,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00007335&cycle=2022,N00007335
"Kleiner, Perkins et al",17400,0,17400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00007335&cycle=2022,N00007335
Novocure Inc,16050,10000,6050,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00007335&cycle=2022,N00007335
Stanford University,15511,0,15511,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00007335&cycle=2022,N00007335
Oracle Corp,13165,5140,8025,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00007335&cycle=2022,N00007335
Google Inc,12700,10000,2700,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00007335&cycle=2022,N00007335
DISH Network,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00007335&cycle=2022,N00007335
Flex Logix Technologies,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00007335&cycle=2022,N00007335
Granite Telecommunications,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00007335&cycle=2022,N00007335
