org_name,total,pacs,indivs,cycle,source,cid
DaVita Inc,22650,7000,15650,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033373&cycle=2020,N00033373
Molina Healthcare,15600,9000,6600,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033373&cycle=2020,N00033373
Pro-israel America PAC,13250,0,13250,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033373&cycle=2020,N00033373
AT&T Inc,11000,10000,1000,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033373&cycle=2020,N00033373
PG&E Corp,10005,10000,5,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033373&cycle=2020,N00033373
314 Action Fund,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033373&cycle=2020,N00033373
Abbott Laboratories,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033373&cycle=2020,N00033373
Air Line Pilots Assn,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033373&cycle=2020,N00033373
American Crystal Sugar,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033373&cycle=2020,N00033373
American Federation of State/Cnty/Munic Employees,10000,10000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033373&cycle=2020,N00033373
