org_name,total,pacs,indivs,cycle,source,cid
Democracy Engine,180783,0,180783,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042164&cycle=2022,N00042164
Lund'S Fisheries,24200,0,24200,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042164&cycle=2022,N00042164
Shore Medical Center,15100,0,15100,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042164&cycle=2022,N00042164
American Israel Public Affairs Cmte,13700,7900,5800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042164&cycle=2022,N00042164
Freshwave LLC,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042164&cycle=2022,N00042164
Marcus Foundation,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042164&cycle=2022,N00042164
Pan American Hotel LLC,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042164&cycle=2022,N00042164
Western National Group,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042164&cycle=2022,N00042164
Pharmasphere Inc,11599,0,11599,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042164&cycle=2022,N00042164
Viking Yachts,10900,0,10900,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042164&cycle=2022,N00042164
