org_name,total,pacs,indivs,cycle,source,cid
Google Inc,29278,0,29278,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000528&cycle=2020,N00000528
Amazon.com,23026,0,23026,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000528&cycle=2020,N00000528
US Postal Service,22228,0,22228,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000528&cycle=2020,N00000528
University of Michigan,19875,0,19875,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000528&cycle=2020,N00000528
Microsoft Corp,19563,0,19563,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000528&cycle=2020,N00000528
Apple Inc,18211,0,18211,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000528&cycle=2020,N00000528
New York City Dept of Education,16867,0,16867,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000528&cycle=2020,N00000528
Kaiser Permanente,16597,0,16597,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000528&cycle=2020,N00000528
American Postal Workers Union,15233,10000,5233,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000528&cycle=2020,N00000528
University of California,14770,0,14770,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00000528&cycle=2020,N00000528
