org_name,total,pacs,indivs,cycle,source,cid
Gas Land Petroleum,37100,0,37100,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049147&cycle=2022,N00049147
Millbrook Capital Management,29000,0,29000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049147&cycle=2022,N00049147
Paxos Trust Co,23200,0,23200,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049147&cycle=2022,N00049147
Congressional Leadership Fund,20000,20000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049147&cycle=2022,N00049147
Council of Insurance Agents & Brokers,20000,20000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049147&cycle=2022,N00049147
Arold Construction,19400,0,19400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049147&cycle=2022,N00049147
Ashraf Holdings LLC,17400,0,17400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049147&cycle=2022,N00049147
Crystal Window & Door Systems,17400,0,17400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049147&cycle=2022,N00049147
Gogo Inc,17400,0,17400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049147&cycle=2022,N00049147
NorPAC,16250,0,16250,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049147&cycle=2022,N00049147
