org_name,total,pacs,indivs,cycle,source,cid
Club for Growth,45976,0,45976,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044298&cycle=2020,N00044298
Raytheon Technologies,36117,20000,16117,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044298&cycle=2020,N00044298
C&R Molding,33600,0,33600,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044298&cycle=2020,N00044298
Supporting Electing American Leaders,25000,25000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044298&cycle=2020,N00044298
Harris Farms,23776,0,23776,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044298&cycle=2020,N00044298
Northwest Excavating,22400,0,22400,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044298&cycle=2020,N00044298
Santa Clarita Studios,22400,0,22400,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044298&cycle=2020,N00044298
Park Place Group,21400,0,21400,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044298&cycle=2020,N00044298
General Atomics,20633,15000,5633,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044298&cycle=2020,N00044298
Majority Cmte PAC,20000,20000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044298&cycle=2020,N00044298
