org_name,total,pacs,indivs,cycle,source,cid
EMILY's List,189411,10000,179411,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027860&cycle=2022,N00027860
Votesane PAC,149500,0,149500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027860&cycle=2022,N00027860
American Israel Public Affairs Cmte,105500,10000,95500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027860&cycle=2022,N00027860
Simmons Hanly Conroy,94900,0,94900,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027860&cycle=2022,N00027860
Democracy Engine,80454,0,80454,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027860&cycle=2022,N00027860
United Airlines,57310,9000,48310,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027860&cycle=2022,N00027860
AAR Corp,44950,8200,36750,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027860&cycle=2022,N00027860
JStreetPAC,43605,1000,42605,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027860&cycle=2022,N00027860
Microsoft Corp,40998,10000,30998,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027860&cycle=2022,N00027860
L3Harris Technologies,36310,8000,28310,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00027860&cycle=2022,N00027860
