org_name,total,pacs,indivs,cycle,source,cid
American Israel Public Affairs Cmte,22100,10000,12100,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00026961&cycle=2022,N00026961
DaVita Inc,18500,4000,14500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00026961&cycle=2022,N00026961
JStreetPAC,15631,1000,14631,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00026961&cycle=2022,N00026961
American Optometric Assn,15000,15000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00026961&cycle=2022,N00026961
Condista Networks LLC,12750,0,12750,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00026961&cycle=2022,N00026961
National Assn of Broadcasters,10116,5000,5116,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00026961&cycle=2022,N00026961
American Federation of State/Cnty/Munic Employees,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00026961&cycle=2022,N00026961
American Federation of Teachers,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00026961&cycle=2022,N00026961
American Hospital Assn,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00026961&cycle=2022,N00026961
AT&T Inc,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00026961&cycle=2022,N00026961
