org_name,total,pacs,indivs,cycle,source,cid
Urology Austin,23100,0,23100,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033839&cycle=2020,N00033839
Charter Communications,13800,10000,3800,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033839&cycle=2020,N00033839
BNSF Railway,13050,8000,5050,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033839&cycle=2020,N00033839
Service Employees International Union,12500,7500,5000,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033839&cycle=2020,N00033839
Raytheon Technologies,12000,12000,0,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033839&cycle=2020,N00033839
Lockheed Martin,11500,10000,1500,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033839&cycle=2020,N00033839
Bonanza Oil,11300,0,11300,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033839&cycle=2020,N00033839
L3Harris Technologies,11250,11000,250,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033839&cycle=2020,N00033839
Marquis Group,11200,0,11200,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033839&cycle=2020,N00033839
LPL Financial,10750,10500,250,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033839&cycle=2020,N00033839
