org_name,total,pacs,indivs,cycle,source,cid
Allied Beverage Group,16800,0,16800,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00039122&cycle=2020,N00039122
EJF Capital,11700,0,11700,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00039122&cycle=2020,N00039122
Breakthru Beverage Group,8000,0,8000,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00039122&cycle=2020,N00039122
Professional Education Services Group,5620,0,5620,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00039122&cycle=2020,N00039122
Cassell Global Investments LLC,5600,0,5600,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00039122&cycle=2020,N00039122
Caymus Vineyards,5600,0,5600,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00039122&cycle=2020,N00039122
Corstone,5600,0,5600,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00039122&cycle=2020,N00039122
Horizon Beverage,5600,0,5600,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00039122&cycle=2020,N00039122
Hsk Consulting,5600,0,5600,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00039122&cycle=2020,N00039122
Jackson Family Wines,5600,0,5600,2020,https://www.opensecrets.org/members-of-congress/contributors?cid=N00039122&cycle=2020,N00039122
