org_name,total,pacs,indivs,cycle,source,cid
Democracy Engine,162249,0,162249,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042161&cycle=2022,N00042161
American Israel Public Affairs Cmte,65248,4200,61048,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042161&cycle=2022,N00042161
Frontline USA,38285,10000,28285,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042161&cycle=2022,N00042161
AmeriPAC: The Fund for a Greater America,30800,10000,20800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042161&cycle=2022,N00042161
Pro-Israel America PAC,29450,2500,26950,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042161&cycle=2022,N00042161
Digidems PAC,20700,5700,15000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042161&cycle=2022,N00042161
Bessemer Venture Partners,17400,0,17400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042161&cycle=2022,N00042161
Democratic Congressional Campaign Cmte,17042,9992,7050,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042161&cycle=2022,N00042161
University of New Hampshire,16800,0,16800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042161&cycle=2022,N00042161
Allen & Co,14500,0,14500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00042161&cycle=2022,N00042161
